gene_symbol,log2_fold_change,nominal_p,adjusted_p
LRRFIP2,-0.02838505244117772,0.5285396587394955,0.6800383327438149
FKBPL,0.0599298804155002,0.5287157842488939,0.6802037208175944
TTLL6,-0.11984571139156142,0.5287680873178651,0.6802037208175944
CDH2,-0.03530487365294821,0.5287838559435587,0.6802037208175944
CWC27,0.03039117399461899,0.528798191445411,0.6802037208175944
DCTN4,0.02693542566372819,0.5289298965339586,0.6802911816364884
LINC02035,-0.0470275580974504,0.5289636893188977,0.6802911816364884
PSPN,0.07634291689527384,0.5292358829226342,0.6805994264840044
LINC02802,0.10827525386256293,0.5294317129300242,0.680775635348655
GNL3LP1,-0.06368839763381529,0.5294379529026519,0.680775635348655
TOR3A,0.03944185900567287,0.5295174783555235,0.6807902460456116
GCH1,0.0920308551954614,0.5295368964965739,0.6807902460456116
PARS2,-0.03586715357469372,0.5295519968878104,0.6807902460456116
SCRN1,0.03600616686191671,0.5295794174246164,0.6807902460456116
DMAP1,-0.02710682313699308,0.5296847224196186,0.6808775194929862
PARP3,-0.04644298475400266,0.5297123657457259,0.6808775194929862
NDUFS7,0.0383163119367893,0.5298585158624833,0.6810148937324059
STX7,0.03581031573638427,0.5298843131874236,0.6810148937324059
PANK2,0.04121631057946917,0.5299515401445334,0.6810594760708066
DCT,-0.0775248842813101,0.5300618948300106,0.6811547524471694
GPR161,0.04232361667759044,0.5300907631079232,0.6811547524471694
TAPBPL,0.08800231065016906,0.5302913147278996,0.681370626677082
IQCJ,-0.15361089977371184,0.5308985479944053,0.6819852552721565
OBSL1,-0.0444088564186762,0.5309201130656034,0.6819852552721565
FAM86DP,-0.09200530067884972,0.5309297125841792,0.6819852552721565
LOC100132686,-0.14196687271958053,0.530932575350427,0.6819852552721565
SRFBP1,-0.03338270848548008,0.5311902856904116,0.682211907020323
SLC6A8,0.04783502631340752,0.5312068062021511,0.682211907020323
XBP1,0.07130246019240971,0.5312719537635022,0.682253712756848
PPIH,-0.06593519714547041,0.5314005829417725,0.6823500596323355
SYT15B,-0.16009341995854864,0.5314121791632842,0.6823500596323355
GUCD1,0.05004286168333216,0.5315845132287966,0.6825294716226195
ANAPC5,-0.04116939395507568,0.5319431700976148,0.6829480766308763
CNIH4,-0.031742265614914,0.5319915944659006,0.6829528459324785
PPP2R5A,-0.04099711562712027,0.5320121424169444,0.6829528459324785
NFXL1,-0.02800763416686447,0.532080483484138,0.6829986875877893
REL,0.0463958977557688,0.5322138663034309,0.6831112460554221
LMBRD1,-0.03282713570460149,0.5322334432502902,0.6831112460554221
TMPO,0.04324559896022872,0.5323438995078138,0.6832111202770281
SCYL2P1,-0.06535967181773428,0.5324111932941448,0.6832555908546747
TMEM167B,0.039378191785613303,0.5324628673458274,0.6832786096084247
TUT7,0.03941827952832444,0.5325271247586023,0.6832786096084247
ANAPC1P2,-0.05297884387484508,0.5325435428458947,0.6832786096084247
MROH7-TTC4,0.12021511265635088,0.5325597074746472,0.6832786096084247
ZNF235,-0.03935285179259962,0.5326232202895846,0.6833083810606639
RELT,0.06751517499009374,0.5327329507153599,0.6833333368931975
COPE,0.04848283243282036,0.5329870515524486,0.683584533359564
ZNF525,-0.04979480990495455,0.5330267626468609,0.683584533359564
PCDHA4,-0.05637922503298664,0.5331378099431863,0.683685056973461
MMP15,0.05010681879477641,0.5335969382976612,0.6841748368432591
SC5D,-0.04829803700864499,0.5336178018950937,0.6841748368432591
MUS81,0.03728342827393316,0.5340375092555251,0.6846290871701719
KLF7,-0.03547663229888442,0.5341113100394399,0.6846817632554825
PSMB6,0.04872500592285389,0.5341440353985989,0.6846817811824407
ERCC6,-0.02651121841248827,0.5343544183795186,0.6849095120086776
MIR4458HG,-0.06099180462848253,0.5344199620674488,0.6849515783499952
PSMB10,0.06609506268308252,0.5347342835385419,0.685312471757606
IDH3B,-0.04546357278496904,0.534779640762846,0.6853286390012324
TRAF4,0.07173257834905034,0.5348931898137319,0.6854321878285308
MAML3,0.0644077822946576,0.5350324952806644,0.6855619728013331
PSEN1,0.04931836454088234,0.5350599774345506,0.6855619728013331
ABCA9,0.06872788245296046,0.5353609033342605,0.6858314249570264
GPR63,-0.0909359301451812,0.5353685754322706,0.6858314249570264
MMUT,0.03757166048789218,0.5354174060022263,0.685852002755973
CTSV,0.16208432434300413,0.5356293317985867,0.686057781204868
ZNF536,-0.08499555639806822,0.5356726940891907,0.686057781204868
ADCY2,0.04636091124280561,0.5358099430639336,0.686144871108669
ZFPL1,0.03719374212452386,0.5359568039079585,0.6862437845968107
NECTIN3,-0.05228036134981284,0.5359954980991637,0.6862437845968107
IMPG2,0.07429912786647722,0.5360183011978092,0.6862437845968107
TPSB2,0.32382400319348825,0.5360183285257875,0.6862437845968107
THAP5,-0.04104212569201682,0.5360600250029453,0.6862551916413852
C12ORF73,-0.04192409337462832,0.5363160901253176,0.686514505034049
VPS26C,0.02277735415289594,0.5363281824240012,0.686514505034049
PRORSD1P,-0.07876322708887418,0.5366769902532742,0.686876977069297
GDI2,-0.03830830739082458,0.5368161003221487,0.6870130110573459
FGF18,-0.1459063375967249,0.5369157166415586,0.6870664129848351
NSUN3,0.04314534222734068,0.5369234779605823,0.6870664129848351
CPD,-0.05327726521267895,0.5370227901937678,0.68712001395336
MRPL14,0.04126569473794594,0.5370310213684495,0.68712001395336
ACTR8,-0.03544440438785745,0.5371202448449324,0.6871921665555795
VPS52,-0.02995977379852821,0.5371738690119916,0.6872187673302363
SCO1,0.0375404638010286,0.5372293846753535,0.6872477845397766
ST8SIA1,-0.06751014720747239,0.5374004835633452,0.6873669465860555
CCDC28A,0.04893132484490503,0.5374068641232594,0.6873669465860555
TMEM161A,-0.04314679275368638,0.5374989606448168,0.6874245842146317
HCN4,0.09115650192317526,0.5375615751761417,0.6874533080614341
EXOG,-0.03382683431565025,0.5376236132324298,0.6874533080614341
TUBGCP3,-0.02669769589327675,0.5376246582030932,0.6874533080614341
TAS2R64P,-0.3294771670008969,0.5377550151653251,0.6875420085776934
TET1,-0.04510730250082417,0.5377947322588661,0.6875507904294116
GOLGA3,0.030904210117904,0.537974777254585,0.6877092341767455
ALMS1P1,-0.07710622957664182,0.5382448574150243,0.6879581772443742
KCTD21-AS1,0.14553485993616477,0.53830490572862,0.6879929157846825
HSPA12B,-0.140462477978474,0.5384431530502527,0.6881275880140945
SRSF6,0.04148707232602522,0.5385003354665464,0.6881586495909569
C1QTNF3,0.06382058574177174,0.538620764459652,0.6882705263067751
FANCB,-0.09981016060912128,0.5387372417685102,0.6883773400559605
MFSD3,-0.06016256591138758,0.5391734991526406,0.6888927182739544
H2BC7,0.08150877506753917,0.5394048482947837,0.6891041796666332
DYRK4,0.03579445623877575,0.5395129157220457,0.689200173266899
CWC25,0.03353156473867624,0.5399538247180711,0.6896792277521172
FNIP1,0.02951864506004131,0.5399908103859514,0.6896843819983127
DNPEP,0.03521234291419972,0.5400551234873331,0.6897020515873551
RPL13P12,0.3573171846957939,0.540070547299066,0.6897020515873551
RINL,-0.06037592105358458,0.5404591084622896,0.690130804486826
C5AR2,0.1303217752593664,0.5404872030170772,0.690130804486826
EPCAM,0.15343542800311827,0.5405051969782876,0.690130804486826
ATP7B,0.05155591988986074,0.5407580574515019,0.6904115469389646
SETD1A,0.03929494072259931,0.5408774425856442,0.6905218512205014
CREBRF,0.03979014615561205,0.5410993035607927,0.6907629618706362
NRAV,-0.05386054295374531,0.5411929047562055,0.6908403177076379
C6ORF120,-0.02436099087149124,0.5415089934064863,0.6912016551403319
KDM3B,-0.03083441037757683,0.5418168764094642,0.6915524751586375
KLHL31,0.1083990319530418,0.5418663540852178,0.6915720321232944
FICD,0.03896316519278375,0.5418982800083203,0.6915720321232944
TBC1D23,0.03404283909921757,0.5419897413279164,0.6916465843028057
LINC03013,0.1525239877090685,0.5420398963870507,0.6916684186598402
MINDY2-DT,-0.11794916567025872,0.5420852604271913,0.6916841371617619
STARD9,0.05307290471086823,0.5422657219920324,0.6917932709094006
NEIL1,0.05041238056520569,0.5422694599526559,0.6917932709094006
DPY30,0.03748059772127088,0.5422699439018936,0.6917932709094006
ZNF211,-0.03570815569056984,0.5424006178147047,0.6919178042101161
PLEKHA2,0.05329327442304521,0.5424625533862508,0.6919546410462316
HDAC3,-0.02488509096314928,0.5425484412374998,0.6919798564098537
OSBPL7,0.04051390379456077,0.5426392892231595,0.6920145699658843
SORCS2,-0.06143093666512911,0.5426417818952778,0.6920145699658843
ZNHIT1,0.033486134698399,0.5427315795752403,0.6920869192207478
PAN3,0.03179170015012733,0.5428684814419098,0.6922193228791115
GTF2A2,0.0507826555818407,0.5429447410474941,0.6922743893070845
RPL34P17,0.23220155177745572,0.5430437875887382,0.6923585014326539
INSR,-0.04056009830719542,0.5431713886405845,0.6924790069214322
SPECC1L-ADORA2A,-0.29847747873679803,0.5433131255802253,0.6926175182118093
LINC02346,-0.17695584275574783,0.5434667645114665,0.6927711844086178
ZNF552,-0.04636480125418174,0.5435759980640669,0.6928017790961652
FBXO7,-0.05055066979163936,0.5435784104992103,0.6928017790961652
LINC00958,0.14156451758102384,0.5438852933406182,0.693001916616784
ARHGEF4,0.04236899060018473,0.543885920824083,0.693001916616784
GLB1L,0.07582244474830624,0.5439353814347927,0.693001916616784
GATD1,0.0432709096186068,0.5439576732341,0.693001916616784
C9ORF50,-0.12718607642353322,0.5440119675089761,0.693001916616784
KLC4,0.02573851490747092,0.5441022394607196,0.6930747306567868
PAQR3,0.05409875265704356,0.5442004751297553,0.6931576793610971
TRAPPC8,-0.0287422617248767,0.5442724358957212,0.6932071532027102
IPO9,-0.02856830427809242,0.5445036296839028,0.6934172227375133
CACTIN,-0.0336518331810689,0.5448188148170621,0.693691989350686
CFAP206,0.09361738959122724,0.5454560028939237,0.6943343426730352
PSMA2,0.03458716936875072,0.5456523810554748,0.6945028130593273
NAB1,-0.03061006526584542,0.5456547112302631,0.6945028130593273
ARL13B,0.04442253808719521,0.5457958964041527,0.6945413231007732
DMTF1,-0.03121364661964598,0.5458213845767823,0.6945413231007732
SLC35A3,-0.0428787027467572,0.5458312884301217,0.6945413231007732
KMT2B,-0.03214458024955569,0.5458508797958874,0.6945413231007732
PPT2-EGFL8,0.09240153888625048,0.5459226108754462,0.694590369475045
DBIL5P2,-0.1007419371453333,0.5459661441086675,0.6946035352746487
ARTN,-0.1184618346990485,0.5460169691298761,0.6946259758619969
GUSBP9,0.12183281988663276,0.5461085906835749,0.6947003106598946
ERCC2,-0.04189123026958707,0.5461912884975282,0.6947632852957618
TTC16,-0.12182638628092636,0.5462792232723195,0.6948329133636922
MBD1,-0.02530441295285168,0.5463542003078019,0.6948860525395031
MKRN2,-0.03047879574904133,0.5464229132193057,0.694908886064467
TMUB1,0.04594217438159909,0.546469449500478,0.694908886064467
EXO1,-0.1482152503213361,0.5464717531231726,0.694908886064467
ANGEL1,0.02723037367793512,0.5466714554694025,0.69507837613353
STRIP1,-0.02685285561275385,0.5466972009244566,0.69507837613353
RAN,-0.04770723500289531,0.5467046632404713,0.69507837613353
TM4SF19-AS1,-0.16240667086193744,0.5469524028120216,0.6952749380361029
IGIP,-0.04888198841896063,0.5469840664002397,0.6952749380361029
BATF2,-0.1183294634817571,0.5469854080680108,0.6952749380361029
OXCT2,-0.10642988261263132,0.5470048432303447,0.6952749380361029
TBKBP1,-0.03729687533619508,0.5470253537613369,0.6952749380361029
KIF23,-0.10228230353772716,0.5470786078811718,0.6953004032765078
PIPOX,0.10751075445193958,0.5472500540225889,0.6954760704764303
CYP2T1P,-0.08294052621566372,0.547330023486988,0.6955354697107733
PHF21A,0.03278863433127999,0.5475093162306339,0.6957210720023919
RHEB,-0.03992347938025009,0.5476143174125259,0.6957375873574667
MRPL13,-0.0426699140848632,0.547655271573342,0.6957375873574667
CTU1,0.05590363812709009,0.5477067630946466,0.695760773097897
NFASC,-0.05851766809164438,0.5480766896210374,0.6961884446205809
BCO1,0.1551264025280625,0.5482186689490114,0.6963265343632354
SOX18,0.1533958773636881,0.5486716027166293,0.6968595459018062
SLC11A2,-0.04130774646050206,0.5487261744381526,0.6968865698176672
AS3MT,0.06029966123106267,0.5487962899453912,0.6969333299870758
RBMXL1,-0.03327020921124024,0.5488924489071074,0.6969380555618238
SYNJ2,-0.08104419197576274,0.5488969163421972,0.6969380555618238
SLX1A,-0.06124786005331995,0.5488999018650167,0.6969380555618238
CCDC167,0.06401967869980485,0.5489649395312579,0.6969783543205604
MOSPD1,0.04985847599956211,0.5491312930359042,0.6971472732780076
GAS2L1P2,0.12173414949985673,0.5493279968162024,0.6972657856460216
DOK5,0.05393382392730173,0.5493290539398747,0.6972657856460216
TRIM71,0.07387085482762479,0.5493713005797141,0.6972657856460216
FOXN3-AS1,0.1149601005324824,0.5494533357217964,0.6972657856460216
DUSP12,-0.03940084747891648,0.5494648382321634,0.6972657856460216
RHOH,0.17730542546027117,0.5494817248778501,0.6972657856460216
NRL,-0.06069075659572709,0.5494911439602086,0.6972657856460216
LRRC36,0.14910087546080586,0.5495380920045689,0.6972830870361076
LINC00906,0.1969550127156694,0.5497570363425746,0.6975186111224118
TRMT5,0.0335865947526992,0.5498755704714993,0.6976267163013063
PTCD1,0.03633206528641963,0.5501589994388263,0.6979439976516196
RAP2B,-0.05269705555863169,0.550291148332636,0.6980375912082585
ASPM,-0.11696680723049456,0.5502994741067064,0.6980375912082585
LOC100128164,0.1153448415089824,0.5503423081493155,0.6980496213715504
GTF2IP4,-0.0541391759614136,0.550393744274694,0.6980725602262389
KLK5,-0.15280193676565368,0.55062701766707,0.6982837992601905
RBFADN,-0.06883787146189868,0.5507219240927433,0.6983618437650074
MFAP1,0.02999524043189039,0.5508025302077104,0.698421745912497
PPP1R3C,-0.07787349867709814,0.5509914036000072,0.6985765987492731
TMEM11,-0.03583942399324114,0.5511318457204089,0.6987123357222216
H2BU1,-0.07315887152430389,0.5511902076771495,0.6987440032033442
CHCHD2,0.0524553634770033,0.5514596434604424,0.6990008960982571
ZNF93,0.0660238891875061,0.5516434924508893,0.6991381323081196
POLN,0.06355052082133783,0.5516766769292557,0.6991381323081196
MRPL2,-0.04246922916336837,0.5517271692236325,0.6991381323081196
SLC39A6,0.02479247627744651,0.5517574368312215,0.6991381323081196
C2ORF74-DT,0.06019379340641295,0.5517582696528002,0.6991381323081196
LOC100128398,-0.03716468246663496,0.5517683248577625,0.6991381323081196
DNAJB2,0.04738463346864741,0.5518681029333159,0.6992222313860311
RNVU1-7,0.7677083243752962,0.5519999503743387,0.6993469500202943
SLC6A1,-0.06996895670887682,0.5521439145338617,0.6993716257886333
HTR1B,0.0960710591853302,0.5522072032418883,0.6993978561694278
RPL7AP76,-0.11226697460224512,0.5523001504075835,0.6994732527489037
CLDND1,0.09906910564351712,0.5527180601179162,0.6998754819315248
PBX4,0.06598090081878505,0.5527757080213276,0.6999061366278149
MARS2,-0.04333232267304199,0.5528505472972522,0.6999170580680285
PDIA2,-0.0947785829269394,0.552876867939404,0.6999170580680285
NUDT19,0.03471333658399134,0.5530434928447493,0.6999956546258951
USP9X,-0.02645728969894723,0.5530470661004456,0.6999956546258951
MAT2B,-0.04785461643412025,0.5530880835464309,0.7000052410636319
RN7SL648P,-0.09927422675488856,0.5532303071170803,0.7001429081726591
GPC6,-0.1164117233336075,0.5532763412696302,0.7001588330782726
MTCO2P12,-0.27208682575363774,0.5534937252556515,0.700389948139901
FAM166C,0.17954136491308126,0.5535258956633817,0.700389948139901
AP1G1,-0.02543239640845396,0.55357520985443,0.7004100052870141
SLC38A6,-0.03913401577565389,0.553707747982177,0.7004506752698506
SLC35E2B,-0.06619778432417966,0.5537689878370693,0.7004637247234369
CIAO1,-0.02269240667363181,0.5537849943492157,0.7004637247234369
ZNF696,-0.04484499038233736,0.554080728010351,0.700795438877555
RNF38,0.03007594066296803,0.5541552571042039,0.7008109393404144
BCL9,-0.02585174363390319,0.5541599473041516,0.7008109393404144
HELZ2,0.1222315114902548,0.5543851451524252,0.7010533756153583
ATP5PF,-0.04625933010324301,0.5545515066858673,0.7012213850324345
CLDN1,0.11600813612012906,0.5547846547132018,0.7014481980063713
SLC4A1,0.2453764873926203,0.5550475765161806,0.7016571464566979
SLC52A2,0.04310246673734053,0.5550637347011611,0.7016571464566979
SMIM18,-0.13693527527179494,0.5552584185261243,0.7018608586370136
DUSP22,0.03505717028419752,0.5553670850115342,0.7019238210528937
ETFRF1,-0.04409780403052332,0.5553927338268942,0.7019238210528937
BCO2,-0.04805222053363112,0.5554088349471132,0.7019238210528937
NLRP2B,-0.09484083994954728,0.5554531984609361,0.7019375051008787
FAM200B,-0.04623678110859419,0.5555073594529584,0.7019463444930378
CPEB1-AS1,-0.07552618359826013,0.5555272656121146,0.7019463444930378
EMC8,0.03549355056012704,0.5556671189533254,0.702074690401149
SCAND1,0.04725929219008584,0.5556959245079468,0.702074690401149
SULT1A3,-0.1002303774301958,0.5557584500886963,0.7021113060602668
LINC01266,0.12066852231935532,0.5558783182371438,0.7022203560276213
LINC01600,0.10124895971668946,0.5559183315170853,0.7022285212422518
MIF,0.05930534362556639,0.5560240229686277,0.7022749516687393
RBM45,-0.03594385990813231,0.5561124889753959,0.7023042419901057
LTB4R2,-0.06808803978664968,0.5563999382644516,0.7026148250800622
MSRB1,0.05559004504085152,0.5565843025565889,0.7027275572909143
SCART1,-0.12997182597985457,0.5566393072642424,0.7027275572909143
AP5Z1,-0.03080766557366221,0.5566727266291368,0.7027275572909143
IFIT3,-0.09254214886628188,0.5566827016119942,0.7027275572909143
CCNL2,0.03892096825091595,0.5567732213110547,0.702799438865136
KCNK15,0.14115996971633904,0.5568551001107087,0.7028557794956534
DCAF12L2,-0.10378456849015992,0.5568850149135691,0.7028557794956534
PHYH,-0.04780238443514628,0.5570165347999183,0.702979384377274
MACC1,0.1023887358054072,0.5571581028568732,0.703073265261784
CACYBP,-0.07146131742218698,0.5571952803487399,0.7030777919568046
SLC30A7,-0.03428995827374415,0.5573181693991986,0.703190463782906
TMEM88,-0.12773981802199508,0.5574306844857848,0.7032697805107824
ZNF518B,0.03575913756562787,0.5574482312576747,0.7032697805107824
PSMD8,-0.04845907760237189,0.5577721233399231,0.7036359880441134
KLHDC2,0.03863982640902064,0.5578566269505942,0.7037001783103048
ZC3H18,0.02418587864897325,0.5579590241156407,0.7037726019295375
CHRDL1,-0.08189005505544866,0.5579812875171122,0.7037726019295375
NRP1,-0.07367844154685343,0.5580181825145853,0.7037767280195701
UBAC1,-0.03218336405666644,0.5583100104064225,0.7040599366078341
NPIPB5,-0.05715023260428609,0.5585265998779483,0.7042906357036771
C12ORF57,0.05336532125609672,0.5591543226982854,0.7049972368169274
LIME1,-0.05744484217045009,0.5592442480710558,0.7050681457881742
HINT3,0.0341555201301249,0.5593102525995871,0.7051088897887103
KLHDC8B,0.05372101826137232,0.5593758251324772,0.7051490843078704
MTFR2,-0.15686113419980896,0.5594701316527733,0.7052254938647514
SCARB2,-0.03686802089384233,0.5595225917861186,0.705228663470679
GLDN,-0.13935776363273433,0.559540032213347,0.705228663470679
PERM1,0.1775921491241509,0.5596764755389898,0.705315690860774
TMEM170B,-0.05517153154084209,0.5597533926065587,0.7053276901238865
LINC01109,-0.10301366257158816,0.5599146682008684,0.7054884372810244
IMPDH1,-0.04457045675247073,0.5599688151504689,0.7055141918927625
CITED2,-0.08671703969231448,0.5601678145858735,0.7057224345188948
RFPL2,-0.13429985850822285,0.5602440093897267,0.7057556505068738
AKIRIN1,-0.02839219243442148,0.5602616162066894,0.7057556505068738
UBE2H,0.02789927562127037,0.5603202768708131,0.705787068374736
CHMP4A,0.03485105892885887,0.5605737361903957,0.7060638387411946
TIAM1,-0.04263977605678804,0.5607528313612786,0.7062040929206593
VPS29,0.04392086905498171,0.5607863087494281,0.7062040929206593
DNAJC9,0.04608843931861717,0.5608552635292552,0.7062484370671904
PALB2,-0.03152426738753799,0.5611953365579685,0.7066341568606653
MUC5B,-0.4310632182825721,0.5613591630448964,0.7067979211797838
GMFB,-0.0604721326064217,0.5614216886156715,0.7068341271828343
ZNF444,0.03597338809389949,0.5615830338060811,0.7069208797736335
MYO1D,-0.07434200289409887,0.5616201024595333,0.7069208797736335
SRRD,0.02583109376470371,0.5616334017600249,0.7069208797736335
STIMATE-MUSTN1,-0.05508574359040086,0.5616869798374855,0.7069208797736335
RPS4Y1,0.05052322534493569,0.5617412303786204,0.7069208797736335
DCAF15,-0.04754161827220127,0.5617627596298636,0.7069208797736335
EXPH5,-0.07103152307559046,0.5617723635384072,0.7069208797736335
LOC100422267,0.13950213054301397,0.5617945589868911,0.7069208797736335
MISP,-0.17035644174601813,0.5619521150558244,0.7070205477610177
CXCL9,0.2668465729886429,0.5619751016721635,0.7070205477610177
TRPT1,0.05964437830012326,0.562066426573661,0.7070929423376187
ZNF44,0.04288258736476891,0.5621507420356309,0.7071117294923606
IPP,0.04090072277270451,0.5621767151431512,0.7071117294923606
RNGTTP1,0.14160490570454343,0.5621827094014797,0.7071117294923606
TCTN1,0.04495137398534332,0.5623350129912339,0.7072607953923518
PLA2G4A,0.09360208061473618,0.5623759660414466,0.7072698038342558
ZNF488,-0.08516861049950819,0.562440778753245,0.7072889715962037
GET3,0.03713326596301059,0.5625002963736637,0.7072986725578011
HEXA,-0.03011959085829207,0.5625730477698765,0.7073051695621868
CDH5,0.12555855110230765,0.5626876937964774,0.7073945376859668
ADCY10,0.1261089682158998,0.5627359662413722,0.7073945376859668
LKAAEAR1,-0.08412713946469164,0.562946608418003,0.7076048198893359
TOMM6,-0.04045186727217498,0.5629881270228903,0.707614513103712
RPAP1,-0.02618393044439226,0.5631513582515512,0.7077644220968633
COL15A1,0.15512964877478153,0.5631750250835248,0.7077644220968633
RPS2P49,0.06897243217912385,0.563483354956201,0.7079715807120114
CTSA,-0.02974827888600728,0.563508983548904,0.7079715807120114
STAT2,0.03261170561427828,0.5639867703686292,0.7085293254057846
ZNHIT2,0.04788540126261975,0.5640704837861403,0.708591963517447
ZNF318,-0.03420753884794614,0.5641799452690552,0.7086444091710631
PSMA3,-0.04387456356681785,0.5642452137063692,0.7086838624715279
AIMP2,-0.0391674085757161,0.5643191291854215,0.7087341709456412
ATP2C1,-0.03480020340009471,0.5645337479389767,0.708925115223168
FANK1,-0.06741174495125635,0.5647990858259664,0.7092092906247107
CAPN10-DT,0.04375264586916883,0.5649046338924957,0.7092992736654965
SOCS5,-0.03893957412769566,0.5649446278209522,0.7093069404906935
NEUROD1,-0.15010275073569546,0.5650347675119145,0.7093521106160504
INE1,-0.05672865936711402,0.5650483847069614,0.7093521106160504
FBN2,0.09980866656405096,0.5651231699062156,0.7093632570970053
CPPED1,0.05329137037269671,0.5651299565253303,0.7093632570970053
ST6GAL1,0.08055710622311452,0.5651589353279661,0.7093632570970053
TPMT,-0.05067267612003112,0.5653662832784757,0.7095437710103321
LINC01011,-0.05404873732540682,0.5653705514743833,0.7095437710103321
SMC4,0.0406016528312576,0.5655512871071138,0.7096497368002351
SLC9A5,-0.05356348531328381,0.5655562368529727,0.7096497368002351
CENPS-CORT,-0.20139783693309887,0.5655566986558083,0.7096497368002351
LSAMP,-0.03404269837992224,0.5657663413345415,0.709756161636258
SOX8,0.07934681452157477,0.5657887821137122,0.709756161636258
LETR1,-0.08254876784825393,0.5658110607740958,0.709756161636258
PIGF,0.04119645674272787,0.5659633029854818,0.7098620502630105
TVP23C,0.05703488413738356,0.5662338365873907,0.7101588132069431
SCAMP4,0.03978584371227001,0.5663149852514947,0.710218032132956
LOC732229,-0.05693860934610284,0.5665580324426654,0.7104600341622265
C3ORF20,0.1265870060295473,0.5665758391971661,0.7104600341622265
MIS18A,-0.04664371811838186,0.5666267817097184,0.7104813495456848
CLEC4F,-0.2774538978151515,0.5668870613010836,0.7107225564595976
THOC2,0.02796859339780866,0.5671114483718982,0.7108761364158702
GPR62,0.13307079424258195,0.5674406945587424,0.7112067625719298
IL13RA2,0.1632160750609266,0.5674431673093129,0.7112067625719298
UBE2T,-0.08502276907977357,0.567771190484533,0.7115678159421734
ULK3,-0.04091722830653044,0.5677992289840992,0.7115678159421734
P4HB,0.03518229554020635,0.5681362897336123,0.7119475950676069
UBA2,0.03477270802406185,0.5681821002347885,0.7119623766771049
ANKRD40,0.06478912055658981,0.5683892330243843,0.7121792898194186
GNB3,-0.08190380526030694,0.568722611073329,0.7125543500763707
SDR42E2,0.13121526567895547,0.5688488007638457,0.7126271396210232
ANKRD50,-0.04528305807544841,0.5690473619021573,0.7128332235306755
EFHB,0.22298379523373535,0.5692244019346292,0.7129696581230163
PRDX4,0.06167672475450292,0.5692740700176372,0.7129892029403521
CHAC1,-0.08965834473705374,0.5693188949692893,0.7130026799857713
DNAJC14,-0.02679372601597318,0.5697847991111947,0.7133575637049817
CFC1,-0.13167405853284375,0.56979682964001,0.7133575637049817
PEX10,0.04664952263075594,0.5698067511147862,0.7133575637049817
DNAJA1,0.06639490490128352,0.5698678201389156,0.7133689234512386
TMEM104,0.04464608421904526,0.5699045494732018,0.7133689234512386
NUP107,0.04262155771252063,0.5699180707062066,0.7133689234512386
PRAF2,0.04382604927581735,0.5702182109779677,0.7137019299156755
LINC01535,0.10953644409466118,0.570394277433004,0.7138369280089809
TBC1D9B,0.03061535348890487,0.5704617262687306,0.7138786555381322
SF3B4,-0.03072988860190673,0.5705971918569286,0.713933717208098
IRF2BP1,-0.03595212132172687,0.5706069475599568,0.713933717208098
INTS2,0.02647669913196093,0.5706080528963867,0.713933717208098
LINC00174,0.06445765586147445,0.5706725991102476,0.7139717974881407
ZNF230,0.04166873830132811,0.5711744489461419,0.7144288508958824
LOC102724250,0.08089142092039392,0.5712327180935567,0.7144586192591106
TP53AIP1,-0.08346390803636072,0.5712665162639374,0.7144586192591106
ATE1-AS1,0.14464913891224773,0.5713931454577372,0.7145742921417159
OLIG2,0.08691155372507531,0.5716131799707752,0.714806755285476
NANP,-0.03904306184289896,0.5716993359635182,0.7148717845183343
ZBTB17,0.03618303327893457,0.5720977415776516,0.7152509223055388
RPS24,0.0393252614366153,0.572132284176014,0.7152509223055388
VDAC2,-0.04319238613171228,0.5723229256074387,0.7154378377860308
PLGLB1,0.09996356658855698,0.5724525072573219,0.7155324795283206
RPL19,0.0434096739819978,0.5724670059806629,0.7155324795283206
SLC25A5,-0.04342999995716212,0.5725421725321715,0.7155836993653122
PTPN20,-0.08548107648141962,0.5728376835304461,0.7158841784769805
IFT80,-0.05211798839847637,0.5728509916062752,0.7158841784769805
KLHL4,-0.06721214625397254,0.5731181165191219,0.7161577188070315
CHMP2B,-0.04152027615213471,0.5733341262574213,0.7163596344731425
ZNF207,-0.03051477525877821,0.5733768162783713,0.7163702107994144
GGTA1,-0.0950295154883638,0.5734321878794291,0.7163875343058385
IGHG1,0.30451113278087494,0.5734933603186007,0.7163875343058385
RIC8A,-0.02812969033797685,0.5735881863812453,0.7164632290473143
CTAG2,0.24848564980473944,0.5736620194239451,0.7164909837155584
DEFA1,-0.3033751258580053,0.5737826938272407,0.7165778976430772
ELOVL1,0.09293812964280512,0.573976917236642,0.7167719460579076
MSANTD3-TMEFF1,-0.11359463340571724,0.5743290967998738,0.7169747467907978
BPTF,0.03058391224934453,0.5743436323817064,0.7169747467907978
PLCH2,-0.0712601520129903,0.5743744949686158,0.7169747467907978
CLEC14A,0.09602437854340008,0.5744245138646094,0.7169944242173141
SFRP1,0.09307602666777191,0.5747702970303762,0.7173229886015776
CFC1B,-0.2071077919353752,0.574781456097287,0.7173229886015776
PRKCQ-AS1,-0.08591436757147619,0.5748485873403962,0.7173229886015776
SCAMP1-AS1,-0.07077799863237288,0.5748590994602677,0.7173229886015776
COASY,0.0332905189144661,0.5749037606372231,0.717335953138463
ENOSF1,-0.11793627444171584,0.5750537520348457,0.7174141486311296
