gene_symbol,log2_fold_change,nominal_p,adjusted_p
LOC105375483,-0.15604866707955323,0.6754470910676855,0.7946905100568851
PPP1CA,-0.02694734260555176,0.6754736450442904,0.7946905100568851
MTCO3P35,-0.0722272992232964,0.6757273389176148,0.7949442969247188
MTPN,-0.029311109380500078,0.6757902181842659,0.7949735883108452
H2AC21,-0.04688772806411379,0.6759183892975451,0.7950796789022657
LOC100421511,0.04815448356559515,0.6761240959649404,0.7952672849159806
DAW1,-0.09979280465165186,0.6761538675822842,0.7952672849159806
IGFBP2,0.13286049584229787,0.6761953982650408,0.7952714435627111
RSRC2,0.01720290913837097,0.6765038812904747,0.7955895459765662
SLX1A-SULT1A3,0.05401540743843558,0.6765941814328009,0.7956510372251225
THEMIS2,0.054037834325112666,0.6767482183359286,0.7957729390992289
LIPE,0.07686876937787268,0.676773880316534,0.7957729390992289
AP4M1,-0.02216555072870463,0.6769761176082584,0.7959213120068783
ARID1B,-0.013465642625161145,0.67773680522457,0.7967708981215162
ZSCAN26,0.02286373364161065,0.6780497007039843,0.7970939784012971
HAPLN2,0.10202339447380648,0.6782571005022942,0.7972930119405548
ZNF660,-0.0289517579180556,0.6786052041712114,0.7975860990862534
CCNQ,-0.041048738346369795,0.6786076537548824,0.7975860990862534
ABHD14A,-0.033288695096049814,0.6786459968017292,0.7975860990862534
NR3C1,-0.028701517474604366,0.6786588516901331,0.7975860990862534
NDUFB11,0.035727303985159775,0.678706808278194,0.7975976758222939
TFAM,-0.027264528869376914,0.6791251558684296,0.7978653254087393
C20ORF204,-0.03523411698110879,0.6791994865113191,0.7979078662046597
ESS2,0.026264222883974675,0.6792476673809559,0.7979196838001339
CTSO,0.06819116144837034,0.6793441994797833,0.7979697681181377
RASGRP3,0.08668871487215668,0.6793665504689319,0.7979697681181377
AURKC,0.06148008659273996,0.6795245962332916,0.7981106180213808
OTULIN-DT,-0.059414673332583975,0.6798493158429662,0.79840240306958
LDLR,-0.0710130620393219,0.679910630172961,0.7984296117678551
SNHG17,-0.03922625953149517,0.6799782505660605,0.7984642223056501
LIPT2-AS1,-0.02595195502148817,0.6800456043557115,0.7984985159188487
MATN4,-0.1272569411552773,0.6805823083113748,0.7990838781211301
TMEM145,-0.04295654111564451,0.6808153939799677,0.7992916494938773
TMEM168,0.031049787037784604,0.6808356418148362,0.7992916494938773
LTA4H,0.021574723627262316,0.6809600418499251,0.7993611062721125
UNC5CL,0.07811190215452357,0.6809711856069007,0.7993611062721125
C22ORF23,0.07977537946255575,0.6810114222071091,0.7993635081996971
AARSD1P1,-0.1531186916146184,0.6810544362546969,0.7993691698114205
SPRY2,-0.03286392226609358,0.6811940906089098,0.7994882533663279
STK32B,0.060431747484199994,0.6812467766475654,0.7995052583128787
ZKSCAN2-DT,0.03834785867453272,0.6813353970429041,0.7995644312348635
DSCAML1,-0.04219409086213943,0.6814105856802155,0.7995653643384372
ARHGAP11B,-0.12573635927955976,0.6814125922826927,0.7995653643384372
RPP30,-0.02940054017660021,0.6815262558955923,0.7996295112891862
PPAN-P2RY11,-0.07260158160789723,0.681543666399077,0.7996295112891862
NSA2,-0.035926316046541285,0.68166094884678,0.7996774644273036
TM2D3,-0.0349469410559653,0.6818343989421628,0.7997521064807347
STX18,0.02338627753681788,0.6818365823984371,0.7997521064807347
DLX1,-0.07373088992787813,0.6818392021474707,0.7997521064807347
ATXN7L2,-0.03883744174975723,0.6819020430583758,0.7997809964840784
LGR4,0.036955118646207374,0.6821584675200643,0.8000369184547804
GET1,0.027191709519064133,0.6822537205102133,0.8001038000896052
TLR9,0.22485317248839265,0.6825225770466852,0.8003575764534853
CHRNA10,-0.08083989488598592,0.6827715901864809,0.8005538800138858
KANSL1,0.033753076605040455,0.6827904957244226,0.8005538800138858
RNF149,0.02232946444018058,0.682938107827867,0.8006057319813422
DYRK1A,-0.017351904475106927,0.6829494694246269,0.8006057319813422
RPL5P4,0.05152062581897261,0.6833485848099061,0.8009838846758215
RPS2,0.033414172622894256,0.6834578261620698,0.8010670713068812
ZNF273,-0.04755269159962294,0.6836555610330912,0.8012091012308865
RPL17,0.032670515424076285,0.6838064123277379,0.8013410232591613
RPSAP21,-0.09162891132695627,0.6842000539965889,0.8016131714475729
VARS2,0.03589960556615779,0.6842301333468224,0.8016131714475729
ACTB,0.03964777653881768,0.6843600419547119,0.8017204924248097
CYC1,-0.027572044424645448,0.6844171711371302,0.8017425458401204
FEZ2,0.020729479067280288,0.6846649473926796,0.8019747602459386
HPX,0.08809843932044092,0.6847024474453824,0.8019747602459386
SESN2,0.03641020865732392,0.6847303492597185,0.8019747602459386
DEDD2,-0.043670880349179875,0.6849585010968966,0.8021522064823556
AXIN1,0.027754735829915056,0.6850901363248371,0.8022614771967754
SIRPB1,-0.2238363482151674,0.6852688668946147,0.802381310799945
ZNF586,0.02267215779609799,0.6853540818402759,0.8024358833696267
RBM5,-0.02023067748609364,0.6855978489968046,0.8026763943031726
LRIG2,-0.018406713858108326,0.6858556569372124,0.802933315921069
RND3,-0.06958137385465868,0.6861323306141925,0.8031673738653131
PPP1R1A,0.03657501845279487,0.6862552070402554,0.8032662866882667
SRCAP,0.022644953646905108,0.6863344161550146,0.8033140784287093
MFSD14C,-0.017618759905697168,0.6864528121641653,0.8034077282156198
C10ORF143,0.05331020434362599,0.6865168074163903,0.8034377017630677
SSH2,0.02454235240312652,0.6866486270249548,0.8035470430649295
LOC105373383,-0.0474665936093821,0.6869640116710286,0.8038711761774641
FYTTD1,0.021133178464070923,0.6871977588264386,0.8040997478754577
DSEL,0.03758894658187373,0.6873329304799749,0.8042129558877721
SCPEP1,-0.03122313430419199,0.6874556248718319,0.8043115530571444
EXD3,-0.03450721110255017,0.6879165798904773,0.8047159187217113
FRMD8,0.03219614791354175,0.6880805929995453,0.8048627971428123
MEA1,-0.03237917665018397,0.6881681345099434,0.8048942188611957
WDR27,-0.020027739790227095,0.6881843648530868,0.8048942188611957
WASHC3,-0.029789324971886355,0.6883401243018263,0.8049864309845528
CTLA4,0.13758926301945262,0.6883900659201307,0.8049998586387093
CENPVL3,-0.1038592240524836,0.6884826487928117,0.8050631464738739
TMEM237,0.021842481205555764,0.688619486970931,0.8051781733863224
DPY19L1,0.03789976007260698,0.6886973842051811,0.8052242737570465
PYCR1,0.046653553882831655,0.6887395774347911,0.8052286262239632
FLYWCH2,-0.028325511074603682,0.6888965986226829,0.8053672199380796
HELLS,-0.04636606090472806,0.6890468171269162,0.8054327659579253
BET1L,-0.02156408550408795,0.6890613427231247,0.8054327659579253
SEMA4G,0.03080828658626178,0.6896334121352272,0.8060485229731092
DKFZP434A062,-0.0656146264443036,0.6897645604530576,0.8061464505392694
SNAP25-AS1,0.07134398968605993,0.6897942252715262,0.8061464505392694
ADPGK,0.02725521175404566,0.6900224248094039,0.8061671787563097
PUSL1,-0.031000282658414147,0.6900275725682952,0.8061671787563097
RPL9,0.03475323257345764,0.6900384116116647,0.8061671787563097
RERGL,0.1188280888758817,0.6900387489290032,0.8061671787563097
SND1-IT1,0.03695776539547224,0.6900430545410179,0.8061671787563097
C21ORF91,0.08429458497046571,0.6901750588142403,0.8061925909112394
DNAH7,-0.0573572347010316,0.6901803562437772,0.8061925909112394
SCGN,0.1432209530564439,0.6903029880095672,0.806290839398898
NOP53,0.03304355991257246,0.6905043847431102,0.8064810712046225
RRH,0.05008326679356179,0.6906303468703369,0.8065386684291789
LRRC43,-0.043796379243680406,0.6906307655752794,0.8065386684291789
CADM1,0.03137164796345093,0.6909249446414181,0.8067921905879789
TTC6,-0.13207741554127939,0.6911044156264577,0.8069567401248124
SSNA1,-0.030974708507283566,0.691299247732372,0.8070852145527145
KCNH6,0.06587535185481252,0.6913301233441125,0.8070852145527145
YPEL5,0.037955129303388624,0.6914430718871104,0.8071270390758524
RPL23AP34,-0.060101328783864094,0.6915517771225104,0.807208914061525
ARPC4,-0.028818696151061474,0.6916597919483828,0.8072899740852953
RIDA,0.05091501926194031,0.6918157832024533,0.8074224941889576
ZKSCAN5,-0.017977367133982014,0.6918504817389974,0.8074224941889576
AKR7A3,0.060296625746439236,0.6922484721710271,0.807796887495778
MDK,0.09098264039105519,0.692591800251249,0.8080810073890196
PDPR2P,0.02762609220469603,0.6927043407483633,0.8081096348396752
MKRN1,-0.021466415367317637,0.6927095250247696,0.8081096348396752
PPID,-0.05192409386719632,0.6928618520300682,0.808213634648817
ANKRD26P3,-0.1408190076638287,0.6931143550422767,0.8084300187364492
TRAPPC5,0.029541922017020994,0.6933716199212507,0.8086116211595554
MARCKSL1,-0.04723010477058942,0.6935777736717406,0.8088069742449832
ALAS2,0.2087876248355034,0.693748531889704,0.8089465854516793
HAS2,-0.08333665715456151,0.6939251760258095,0.809076863825547
CYYR1-AS1,0.07516873363038512,0.6940097795036615,0.8090903946641809
CIBAR1,-0.027737385629054145,0.6940140913382401,0.8090903946641809
ADSS1,-0.05631127592329266,0.694058067817159,0.809096598021774
LINC00173,0.06274601337398611,0.6941138943198184,0.8091144224447582
POT1-AS1,-0.03542471103737199,0.6941506704811296,0.8091144224447582
SLC2A14,0.14306960811221892,0.6942507196351326,0.8091756321259294
MRPS5,0.023182482369014323,0.6942970215709342,0.8091756321259294
TEX264,0.021201359213665505,0.6943333867494514,0.8091756321259294
EIF3A,-0.019479167456810664,0.6943578199137077,0.8091756321259294
PRKAR1AP1,-0.06394914661557166,0.6944660842135423,0.809256742493801
C16ORF46,-0.06726182685202997,0.6947989871640923,0.8095545313032518
SLFN13,-0.08732633964546954,0.6948379718385977,0.8095548894268684
KBTBD12,-0.036821175222404356,0.6949470161100865,0.8096368693198386
LINC02076,-0.08009198224811104,0.6950191865858304,0.8096456488196723
SKI,0.024878847736815146,0.6950319152449416,0.8096456488196723
DRG2,-0.014648277883914318,0.695238289507253,0.8097387037091912
UFSP2,-0.03616956976392505,0.695281387350615,0.8097387037091912
SSTR2,-0.07741390645178647,0.6952997144125452,0.8097387037091912
ARCN1,-0.023371960099793476,0.6953052277371026,0.8097387037091912
ARHGEF12,0.021233631026595035,0.6954326248318673,0.8098420090328148
SP9,0.05126981439226724,0.6957968405902981,0.8101287803000278
EIF3I,0.02721008309426054,0.6958250376817385,0.8101287803000278
GGA3,-0.019677671262867236,0.695854904992421,0.8101287803000278
PNKP,0.029270854303803162,0.6958724065268835,0.8101287803000278
BCORP1,0.050631417668072665,0.695970582843082,0.8101586944653704
RSPO4,-0.07930588365034053,0.6961570549775358,0.8103249537167612
LRRC27,-0.021991755645375477,0.6962466754703754,0.8103648845464108
TMCO1,0.020376659912763717,0.696268791920245,0.8103648845464108
SMAD2,0.01612137942584546,0.6963677077756103,0.8104349453128328
ZNF667-AS1,-0.03533839987315668,0.6964802540605409,0.810520860543822
RLBP1,0.08505697282125757,0.6965493716148077,0.8105562293472808
RPS3AP38,0.03635486054975656,0.6966744420933142,0.810611637525997
BCLAF1P2,-0.05153905236564056,0.6968332152384438,0.8107062435748912
CASP3,-0.024585871443755458,0.6969180328178081,0.8107598568758082
LCN2,0.200460895777129,0.6969984250723709,0.8107794242319227
ANKRD20A11P,-0.17765732879267965,0.6970123242859498,0.8107794242319227
IRF9,0.04215818051079445,0.6971819223024207,0.8108415189038155
ZNF566,-0.026495232100196553,0.6973343625495629,0.8109737494457663
HHIP,0.09958233818006779,0.6976991397212098,0.8112959885610443
ANP32E,-0.0347902256488668,0.697813294323159,0.8112959885610443
INTS15,-0.020780679479107,0.6978250621952085,0.8112959885610443
KATNIP,0.02039204842104425,0.6978301410517564,0.8112959885610443
SERHL,-0.0671444326806161,0.6978353044752891,0.8112959885610443
ABO,-0.05762559897978958,0.6979240971480616,0.8113440309584047
APTR,-0.03405636931827516,0.6980664593826629,0.8114568393410694
RPS27AP12,0.0649142719039459,0.6980986721138329,0.8114568393410694
KCTD3,0.031079695430833,0.6982498749166166,0.8115699709304547
ATP5F1D,0.03212753344684138,0.6983043222371657,0.8115699709304547
TRAF2,0.0325148387371299,0.6985275707909349,0.8116849266765702
EI24,-0.023116617261561778,0.6987621974251286,0.8119124877487158
SNRNP70,-0.022289231792210984,0.6988766831411324,0.8119634776102755
RIOX1,0.020990803904699096,0.6990725904314343,0.8120922471435515
NTAN1P2,-0.05874287643507603,0.6991108977726652,0.8120922471435515
TK2,0.02056239301696472,0.6993547753067761,0.8123006574832637
KL,-0.06885150186538591,0.6993679302711718,0.8123006574832637
SLC38A9,-0.02435105266344806,0.6995754650556754,0.8124720459373165
RGS20,-0.0681399032826886,0.6996010357803448,0.8124720459373165
TTC36,-0.0626407364247632,0.6998099591517639,0.8125700462729546
NDUFS2,-0.03093437010466804,0.6998641837732096,0.8125700462729546
JAKMIP3,-0.0416495891539439,0.6998716159862799,0.8125700462729546
PARP14,0.06366963685397664,0.7000729604072847,0.8127426798736768
GHRLOS,-0.05744611049295312,0.7000979656071087,0.8127426798736768
POLE2,0.09977215462215883,0.7003090397610223,0.8129426272108012
GALNT6,-0.09145337308518187,0.7006319985535241,0.8132724246741245
ZNF844,0.042097215507300056,0.7007209484907311,0.81333057022456
SNAI1,0.06136169539391956,0.7008097702202511,0.81338856052346
SETDB1,-0.02019317056539549,0.7011553433784392,0.8137073819131027
ATF6,-0.01870670360730564,0.701234689757186,0.8137073819131027
COL13A1,0.11400974046114776,0.7012399672709639,0.8137073819131027
ABCG2,-0.08643045361892376,0.7014659338579969,0.813879349311626
C10ORF88B,-0.09182773388784815,0.7015431166545861,0.8139237833100793
BCDIN3D,0.03468642115313836,0.7016660984731161,0.81397378566166
CITED1,0.06404137985171121,0.7017037055175455,0.81397378566166
BZW1,-0.024831096537521802,0.701806981107047,0.81397378566166
ZNF426,0.017446917325675493,0.7018135629695226,0.81397378566166
NR2C2,0.015459738445110283,0.7018195456421565,0.81397378566166
OAZ1,-0.02833960533517832,0.701988597949256,0.8140798220866456
AIF1L,-0.07340487332742818,0.7020527483517678,0.8140915347545518
ANKDD1A,0.03493223317056149,0.7020878464801832,0.8140915347545518
LSM14B,-0.020968643575422163,0.70215443490153,0.8140915347545518
RERG,-0.05066154070982165,0.7022399176075615,0.8141455475486801
MCM3AP,0.01746976664194566,0.702711573632459,0.814599041172595
ZNF180,-0.025157841890771415,0.7027514490853751,0.814599041172595
C8ORF34-AS1,0.10614346848814193,0.7028053813740409,0.814599041172595
ZNF221,-0.027181386888624814,0.7028622882789648,0.814599041172595
KCNT1,-0.04605750099021133,0.7028645876249136,0.814599041172595
SLC31A2,0.08623795680816038,0.7030885796087802,0.8148135241565461
SND1,-0.02300588191321129,0.7031631377115664,0.814854813168021
FAM161A,-0.028310803618191382,0.7032270713143859,0.8148837861751321
LINC02470,0.2118830376504981,0.7033012453485359,0.8149246217000778
CAPZA1,0.02427670905669821,0.7033530091575999,0.8149394871119692
APOB,-0.09030635008443699,0.7038323638802918,0.8153834781010864
BICRA,-0.024723062817519903,0.7038530735430906,0.8153834781010864
ACSF3,0.01824477552846826,0.703929348165853,0.815426707978276
TUBGCP6,-0.02276652373779342,0.7043290693470465,0.8158445905092989
CD72,0.07467948119983803,0.7044566051277799,0.8159471640711394
NPIPA5,0.1454759004710091,0.7049664626511619,0.8164378842777639
GBA2,-0.022998333919687752,0.7049884727876075,0.8164378842777639
POPDC2,0.06482348731980297,0.7049972920756917,0.8164378842777639
TNF,-0.14853821619340013,0.7050561349124056,0.8164608553168222
CFAP20DC,-0.05052165401535991,0.7051193296261798,0.8164888630452296
TNNC2,-0.05760878615003295,0.7052485652832738,0.8165541003509165
SYTL5,-0.05551295043530291,0.7054368325389025,0.8167024582227201
CAPN8,-0.10330539517177684,0.7054988842924372,0.8167024582227201
FAM20C,0.04047370751138413,0.705922356479139,0.8170967805578202
RC3H2,0.022933861791302412,0.7059566279493392,0.8170967805578202
KLF8,-0.03510196176281433,0.7060699961401913,0.8171828083610917
ARL2,0.029397981489194258,0.7064517131649894,0.8175341852300765
PIGH,0.021209606217442722,0.7064995221424768,0.8175443110329601
RPS3AP44,0.07377832358366049,0.7066614976859651,0.8176450366363385
GUSB,0.02944148643113742,0.7068850141069148,0.8176450366363385
MMD,-0.04842535774934431,0.7070217295815894,0.8176450366363385
IDNK,-0.04493308471686919,0.7070377497993241,0.8176450366363385
TRMT2A,0.020510792669545808,0.7070389907674726,0.8176450366363385
NAMPTP1,0.10819317606928402,0.7070471093561155,0.8176450366363385
CENPUP2,0.11366116388080583,0.7070629571815186,0.8176450366363385
TM6SF2,-0.08326909590052423,0.7070741782319512,0.8176450366363385
GOLGA4-AS1,-0.07320268239748301,0.7071066472428917,0.8176450366363385
PTPN22,-0.061923006508687484,0.7071318211926059,0.8176450366363385
CIROP,0.1745542256312057,0.7071334600922554,0.8176450366363385
AHDC1,0.02227509628719737,0.7071928827000925,0.8176685758048742
FAM182A,0.05924923362254386,0.7076267299858592,0.8180798169198574
CPLX3,-0.07135847214909452,0.7079581490452624,0.8183989967545741
USP28,-0.021513189314373626,0.7079810154428872,0.8183989967545741
KIF2A,0.02196729109082529,0.7082121328860345,0.8185836715691934
STAG3L5P,-0.04531480547107858,0.7082189913738723,0.8185836715691934
PCSK6,-0.07599155223047216,0.7083273424976628,0.8186636999347643
DOC2B,-0.058119690669846236,0.7085030407867217,0.8188215530178825
KLF11,0.04075314394483698,0.7086663934634377,0.818874698111031
USP6NL,0.030967200453370758,0.7087409848464663,0.8189045396339028
COPB2-DT,0.03163548719412668,0.7087704667721457,0.8189045396339028
KCNK5,0.13462831821110466,0.7091159066295976,0.819258433607336
MAFB,0.04685634723751342,0.7094379992962261,0.8194846173729576
GET1-SH3BGR,0.16840910701958856,0.7094383144070218,0.8194846173729576
SEMA4C,-0.029857183862046277,0.7094682887303696,0.8194846173729576
KLHL12,-0.02392915300518883,0.7096783160010937,0.8196819794845431
GPS1,-0.018310277671161224,0.7097509419764101,0.8197206293940429
ZDHHC18,0.025489396941420495,0.7098177154441789,0.8197525161091431
MAN2C1,0.023143217454120624,0.7098862963602369,0.8197864865719239
AVPI1,-0.047244167329369535,0.7102098559624702,0.8201148899454079
LRRC61,0.05105062483117395,0.7105591873417239,0.8204730154051758
POT1,0.024870999761637425,0.7106071552129449,0.8204831402119457
SACM1L,0.029979587634310967,0.7107608556588346,0.8206153383967714
FLOT1,0.02912845899890204,0.7108386931655384,0.8206599385906169
SMARCC1,-0.02733673999995201,0.710890307905462,0.8206742614731248
GOLGA8R,0.0497182837542125,0.7110271224853092,0.8207633935890939
SMARCE1P1,-0.04807896138358725,0.7110459421886695,0.8207633935890939
CST3,-0.0544496260016647,0.7112479378738379,0.820951284197491
SYNJ2BP,0.01877909886713436,0.7113372335315691,0.8209638087256987
NPIPA1,-0.03488193633747816,0.71146121169933485,0.8210354537387079
CA13,-0.027411890712935705,0.7115102753401432,0.8210354537387079
KPNA5,0.032962989865773284,0.7115169889334683,0.8210354537387079
ZNF417,0.02084216266065475,0.7116108473972207,0.8210984921097699
SPATA18,-0.0718520266505347,0.7116803126841922,0.8211333787990093
APC2,-0.030627572598678654,0.7118262231322321,0.8212564588458136
GPR37,0.08291654807545346,0.7118947655161363,0.8212685025402738
COX6B1,0.0311817103192773,0.7119156355743101,0.8212685025402738
SH2D2A,-0.10442784748518763,0.7119998252914408,0.8212756719483714
MTERF2,-0.02277873821534593,0.712348532564301,0.8215873448921855
NDUFAF2,0.03739037302205939,0.7124962182385686,0.8217123997989686
TAF10,0.025425549379817447,0.7126623763131126,0.8218512410494522
SFXN5,0.041476481916017605,0.7127461664716661,0.8218648088595442
ELAC1,-0.035343976424408785,0.7127985230700726,0.8218799033977685
ELAVL1,-0.01770645724963238,0.7128536688484839,0.8218982121112491
PCDHA13,-0.04045591183863806,0.7131788926170487,0.8222278932177057
DST,0.02641718802316717,0.7132657541286228,0.8222827439780901
SPOCK3,0.05540091122117108,0.7135496552928418,0.8225194313764991
CTNND2,-0.02561781342278202,0.7137880544744406,0.822703621597165
DLX2,-0.060166200661894376,0.7139951934515807,0.8228924652162143
RPLP0,-0.029732580204037795,0.7140305266474074,0.8228924652162143
MIDN,-0.05610108617967313,0.7141399945562699,0.8229427739943288
SNF8,0.019207563421741902,0.7141528138566235,0.8229427739943288
RNF32,0.05952981147342017,0.7143757169090283,0.8230979421700259
SLC25A2,-0.13818029050473246,0.7144054424252477,0.8230979421700259
LINC03007,-0.06129355053480401,0.7147450056034543,0.823398520132418
FAM24B,0.05309752743957574,0.714859825769264,0.8234623172314987
CTC1,0.017314513496151207,0.7149384266210659,0.8234623172314987
NAAA,0.031001568574993477,0.7149992580927398,0.8234623172314987
ARHGEF2-AS2,-0.08642173555585941,0.7150363831411535,0.8234623172314987
ZFHX3-AS1,0.03370823067374884,0.7151008274478667,0.8234623172314987
HAUS6,0.024263382095868202,0.7151082416970671,0.8234623172314987
TP53I11,0.08283702163639894,0.7151151182608069,0.8234623172314987
IFT20,-0.020520657671628584,0.7155958940777427,0.8238799592376916
RPL29,0.03260669209917211,0.7157180315398157,0.8239621833439261
ATP6V0B,-0.03699695646694634,0.7157460425951586,0.8239621833439261
PWRN1,-0.06015603028137306,0.7164102663880725,0.8246361243823551
TXNDC2,0.11204557236098717,0.7164604702876101,0.8246376003477415
EDEM3,-0.022393012122017275,0.7165268269866645,0.8246376003477415
PRPF6,-0.017765966635725938,0.7165749490201729,0.8246376003477415
ZNF117,0.04287820566074796,0.7166099963295781,0.8246376003477415
DHFR2,0.04389335118334525,0.7166227788097307,0.8246376003477415
ZSCAN25,-0.01606419387746527,0.7166479360912245,0.8246376003477415
NPHP1,-0.0268935962052006,0.716746269461866,0.8246766021136606
MGLL,-0.03300574683462898,0.716760629958039,0.8246766021136606
IQCB1,-0.028991219994066952,0.7168774991781632,0.8246878468234502
ZNF615,0.02184014588179961,0.7168886041255877,0.8246878468234502
SMCR8,-0.014721097784810233,0.7170876259629166,0.8248714607072878
BSDC1,-0.012666659355662802,0.7175939178332177,0.8252783761394543
CDH6,0.03936483686827641,0.7175990848854841,0.8252783761394543
TPH1,-0.12334534167579225,0.7177001196951807,0.825340486460724
CRELD1,-0.04089103293994878,0.7177319542572309,0.825340486460724
PARP12,0.05819058775863528,0.7178279043184415,0.8254054752122891
HTR2C,-0.08263918673038795,0.717948748530883,0.825499080174682
NRAD1,-0.0615115252920902,0.7181927457451459,0.8257342686729827
SF3B1,-0.015513895675390188,0.7185331168886491,0.8259547150258616
LINC02798,-0.04817032732982074,0.7185423250635857,0.8259547150258616
FAM216B,-0.11493869905475029,0.7187062307042635,0.8260523922283751
FAM86B1,0.07213485023627864,0.71877636133361,0.8260622705164371
SOCS1,-0.09157494001366606,0.7188118841814852,0.8260622705164371
LRGUK,0.04117802653592395,0.7188332232184982,0.8260622705164371
KDM6B,0.025897704755967865,0.7189353651451509,0.8261342919491164
DIRAS3,-0.06918685129633298,0.7189863235683335,0.8261474933360117
MFAP3,0.023110074253342994,0.7190547828887173,0.8261808014845332
ELOF1,0.02179719182851869,0.7191200916762621,0.8261925956553748
H2AW,0.04353393866840083,0.71914399217645,0.8261925956553748
CHKA,-0.025911498356707696,0.7192151966148945,0.8262290494152775
ARSJ,0.041247046448496416,0.7193323393177167,0.8263182698128053
EPM2A,-0.028794173789900235,0.7194789707710096,0.8263960016028098
MDM2,-0.019724914373973945,0.7197630215827996,0.826631539355258
LSM1,0.023034881173793487,0.7198924251242647,0.8266752031985961
CYP4F35P,-0.07350991507221338,0.7199195262483403,0.8266752031985961
PCBP3,0.03776565454901215,0.7200011058617632,0.8266944539035289
OS9,0.019118871470172216,0.7200331851519949,0.8266944539035289
SFXN2,-0.027549792553436703,0.7200942756470852,0.8266944539035289
CAPN12,-0.0999600706827378,0.7203649112099342,0.8269597957842993
PRCD,-0.04701459914781303,0.7204789627068,0.8270000092358667
CD248,0.08981402345691958,0.7205250438769715,0.8270075506354952
MTERF3,-0.022509865471033397,0.7207411462893101,0.8271975970631122
RNASEK-C17ORF49,0.0660350582473368,0.7207696610404204,0.8271975970631122
CEP126,-0.03957531256604341,0.7208703878326611,0.8272678374760365
TMEM106B,0.0318119078302912,0.7210516684876765,0.8273472588906591
IL21R-AS1,-0.0695274883268044,0.7210581767083943,0.8273472588906591
TMEM191B,-0.11253904547930171,0.7211852145307138,0.8274387206490607
ZNF322,0.016639336620121625,0.7212169518666792,0.8274387206490607
PLD5,0.04165456384955957,0.7214003359235515,0.8276037506832478
BBC3,-0.035037004275006556,0.7215068580277297,0.8276805900130665
MAL,0.06934800417964304,0.7215979834925074,0.8277397595485105
MRI1,-0.030027776807611595,0.7220536287601907,0.8281716534374242
HINT2,-0.035072398698729135,0.7222027669606211,0.8282973213837129
ZBTB26,0.025246130215589968,0.7222871718302719,0.8283487367037106
UBTF,-0.020522252500602356,0.7226380383596972,0.8287057188750176
ZNF706,-0.02431040230813064,0.7226889093915644,0.8287186524119232
PHF5A,0.024222326005643335,0.722885888133147,0.8288991193445218
SENP7,-0.02188964596320986,0.7229399219551513,0.8289156672935236
SDSL,-0.0704965341634749,0.7231044489828046,0.8290588968919306
GCAT,-0.024720120229424936,0.7234128701146179,0.8293670802634096
FUBP1,-0.019937301575318145,0.7234689598939126,0.8293821681933562
DNAJB6P1,0.08325187533666933,0.7235052796828862,0.8293821681933562
SOCS2-AS1,-0.056152962647946,0.7235464958332046,0.8293839925676235
MTX1,0.024136581608076746,0.7238661648463265,0.8297049831005125
MBD3,0.0323730114151175,0.7240400393436278,0.8298588360257076
AMOTL1,0.029888475018243987,0.7243670148924914,0.8301881393371702
CNTROB,-0.024382984347316672,0.7245058863664813,0.8303018346220334
TRMT12,-0.023510171617002307,0.7246762844749988,0.8304150132454438
PPP1R35,0.031169845926504625,0.7246839917797179,0.8304150132454438
GSX2,0.0893907485495129,0.7247770242218561,0.8304761533906865
ARHGEF28,-0.044404469354589526,0.7249388726554428,0.8305881056340493
FGF17,0.06039532882455756,0.7249540921039819,0.8305881056340493
PPFIBP1,-0.028307527677360333,0.7251190189187183,0.8307315919533494
GSTZ1,-0.03500766049540838,0.7251820900436226,0.8307583781239704
PJVK,-0.04449464869665165,0.7253031015173237,0.8308184777319422
PTN,-0.06303957203657085,0.7253139383496144,0.8308184777319422
RAX2,0.15070135333183288,0.7254028429891539,0.8308748444022097
SDCBP2-AS1,-0.03922552562390669,0.7256390674965707,0.8310544605915255
DYNLL2,-0.033091702289556935,0.7256972422552143,0.8310756129366904
PTPRM,-0.02930612032446067,0.7259577512194485,0.8313120151070807
TAF1C,0.031148880089935993,0.7259831027730318,0.8313120151070807
ZNF624,-0.03286280839947642,0.7263648862127252,0.8315217366724214
UNC50,-0.017318113209180197,0.7265479230974554,0.8316857849796467
ZNF358,-0.03633350528553869,0.7268436298812957,0.8319787825136935
MPDZ,0.01481711264719987,0.7268980438219854,0.8319849219188431
DCUN1D1,0.025893539872949844,0.7269284913311262,0.8319849219188431
GOLGA6L9,-0.03808196993976587,0.7269842068882633,0.8320031950559483
LINC00680-GUSBP4,-0.026520310220664145,0.727065621474857,0.8320508760574211
HS3ST3B1,0.08452220009721634,0.727202344419178,0.8321618430396268
MICOS13,-0.032175845260411506,0.727288485760001,0.8321694252141574
MORN2,-0.024070865620895887,0.72734140963131,0.8321842687668299
MRFAP1,0.019212087940061018,0.7273809754473821,0.8321842687668299
EMCN,0.05610529747175974,0.7275744507576272,0.8322828729741143
RNF181,-0.03403973507088942,0.7275863166044615,0.8322828729741143
ALG2,0.019320287323854934,0.7275864511815175,0.8322828729741143
FAM27C,-0.0443919956911456,0.7277792380232032,0.8324075703468381
PPAT,0.026477239768853744,0.7279898366732567,0.8324548251602698
HERC3,-0.02169940933377923,0.7280559859166327,0.8324548251602698
WNT11,0.06671769835300867,0.7281047332057258,0.8324548251602698
DNAH5,-0.0567244871128767,0.728162392699033,0.8324548251602698
