network_id,module,gene_set,overlap,module_size,network_background_size,available_gene_set_size,odds_ratio,p_value,FDR
AD_ERC,tan,Copper,3,1004,14429,32,1.3843622873881163,0.4858006757634629,1
AD_ERC,orange,Copper,5,1733,14429,32,1.3576671875507202,0.5813790601156166,1
AD_ERC,blue,Copper,3,2140,14429,32,0.5935035185393095,0.6159312984998789,1
AD_ERC,royalblue,Copper,4,2516,14429,32,0.6759170118085173,0.6409602882058987,1
AD_ERC,midnightblue,Copper,1,962,14429,32,0.4510265043065088,0.7214854846016876,1
AD_ERC,brown,Copper,3,1224,14429,32,1.1163028623799942,0.7500202281534668,1
AD_ERC,black,Copper,4,1623,14429,32,1.12747287125057,0.7780644816076415,1
AD_ERC,pink,Copper,3,1923,14429,32,0.6722687287542327,0.7930140806575757,1
AD_ERC,magenta,Copper,2,916,14429,32,0.9834437998890215,0.9999999999999997,1
AD_ERC,lightgreen,Copper,2,1015,14429,32,0.8808192357533601,0.9999999999999998,1
AD_ERC,lightyellow,Copper,4,1977,14429,32,0.8995566945605608,0.9999999999999999,1
AD_ERC,purple,Copper,2,931,14429,32,0.9664892107255341,1,1
AD_ERC,red,Copper,2,1242,14429,32,0.7074104326823693,1,1
AD_ERC,darkgrey,Copper,3,1539,14429,32,0.8661677810635099,1.0000000000000002,1
AD_ERC,salmon,Copper,7,3157,14429,32,0.9997310934468535,1.0000000000000004,1
AD_ERC,darkturquoise,Core iron,20,2092,14429,88,1.7414838925969267,0.03331380790952244,0.7514952521895388
AD_ERC,royalblue,Core iron,22,2516,14429,88,1.583338957839161,0.06678432914336573,0.7514952521895388
AD_ERC,green,Core iron,4,1433,14429,88,0.43028880282921916,0.1059017943834602,0.7514952521895388
AD_ERC,magenta,Core iron,9,916,14429,88,1.6872977945265009,0.126862971502617,0.7514952521895388
AD_ERC,brown,Core iron,11,1224,14429,88,1.5460345784940264,0.1769424419251563,0.7514952521895388
AD_ERC,orange,Core iron,6,1733,14429,88,0.5344576217009397,0.18521101509082583,0.7514952521895388
AD_ERC,turquoise,Core iron,11,2599,14429,88,0.6487839149904739,0.21041867061307087,0.7514952521895388
AD_ERC,darkred,Core iron,14,1823,14429,88,1.3105947522851515,0.3349255797579541,1
AD_ERC,salmon,Core iron,16,3157,14429,88,0.7924024420536065,0.44049747005081635,1
AD_ERC,red,Core iron,5,1242,14429,88,0.6381896967502646,0.4442093875781321,1
AD_ERC,lightcyan,Core iron,7,939,14429,88,1.243328207104566,0.5153849013828022,1
AD_ERC,lightgreen,Core iron,4,1015,14429,88,0.6278478576692818,0.5274555546304216,1
AD_ERC,lightyellow,Core iron,14,1977,14429,88,1.1929332068899356,0.5335835306369846,1
AD_ERC,pink,Core iron,13,1923,14429,88,1.1280789160658262,0.6382472776321929,1
AD_ERC,midnightblue,Core iron,4,962,14429,88,0.6652222629446083,0.6648842259989097,1
AD_ERC,cyan,Core iron,12,1822,14429,88,1.093162645060455,0.7473584216452575,1
AD_ERC,blue,Core iron,14,2140,14429,88,1.0870102540323505,0.7633412506558549,1
AD_ERC,greenyellow,Core iron,4,863,14429,88,0.7473843036105662,0.82010034888282,1
AD_ERC,tan,Core iron,5,1004,14429,88,0.8045403330247215,0.8333405743628924,1
AD_ERC,yellow,Core iron,8,1290,14429,88,1.0186439365105533,0.8525643152647845,1
AD_ERC,darkgreen,Core iron,9,1419,14429,88,1.044797178575791,0.857283289322461,1
AD_ERC,grey60,Core iron,10,1675,14429,88,0.9760536608397739,0.9999999999999996,1
AD_ERC,black,Core iron,10,1623,14429,88,1.0116521534845229,0.9999999999999998,1
AD_ERC,darkgrey,Core iron,9,1539,14429,88,0.9539095996069132,1,1
AD_ERC,purple,Core iron,5,931,14429,88,0.8727170426932063,1.0000000000000002,1
AD_HIPPO,yellow,Broad iron,28,2433,13606,120,1.402237594644284,0.12017415481880424,0.6298166073121092
AD_HIPPO,pink,Broad iron,22,1858,13606,120,1.424412797095439,0.14109194119438168,0.6298166073121092
AD_HIPPO,green,Broad iron,13,2113,13606,120,0.6587552323334116,0.16536364624983585,0.6298166073121092
AD_HIPPO,salmon,Broad iron,20,1712,13606,120,1.3940473761249013,0.1681574613637789,0.6298166073121092
AD_HIPPO,midnightblue,Broad iron,31,2825,13606,120,1.3328894026260987,0.174949057586697,0.6298166073121092
AD_HIPPO,greenyellow,Broad iron,19,2747,13606,120,0.7418740583905348,0.25484526213296443,0.6584896519058788
AD_HIPPO,cyan,Broad iron,15,1306,13606,120,1.3494137691231025,0.27469667563151984,0.6584896519058788
AD_HIPPO,turquoise,Broad iron,25,2348,13606,120,1.2645612163856716,0.33062735328516196,0.6584896519058788
AD_HIPPO,magenta,Broad iron,14,1258,13606,120,1.2997040925086014,0.3416973416718764,0.6584896519058788
AD_HIPPO,grey60,Broad iron,9,1413,13606,120,0.6977524190361027,0.36710388284259177,0.6584896519058788
AD_HIPPO,lightcyan,Broad iron,13,1187,13606,120,1.274122373794662,0.4142342707391414,0.6584896519058788
AD_HIPPO,black,Broad iron,21,2029,13606,120,1.212478197499908,0.4389931012705859,0.6584896519058788
AD_HIPPO,purple,Broad iron,11,1000,13606,120,1.2751656376468865,0.47896179984724363,0.6631778767115681
AD_HIPPO,tan,Broad iron,13,1719,13606,120,0.8389572536369527,0.6784195975511345,0.8722537682800301
AD_HIPPO,lightgreen,Broad iron,14,1573,13606,120,1.0104323115690073,0.8867696118026708,1
AD_HIPPO,blue,Broad iron,31,3633,13606,120,0.9558135907156243,0.917519847894183,1
AD_HIPPO,brown,Broad iron,12,1386,13606,120,0.9794607924899865,0.9999999999999996,1
AD_HIPPO,red,Broad iron,12,1392,13606,120,0.9747192540600166,1.0000000000000004,1
AD_HIPPO,midnightblue,Copper,2,2825,13606,31,0.2626843642879122,0.046973981352048035,0.45001103019158495
AD_HIPPO,tan,Copper,8,1719,13606,31,2.4115929131504465,0.05000122557684277,0.45001103019158495
AD_HIPPO,pink,Copper,1,1858,13606,31,0.21035285533822415,0.11404041401303278,0.6842424840781967
AD_HIPPO,turquoise,Copper,8,2348,13606,31,1.6699328069330848,0.2304239732954835,0.8515845030288227
AD_HIPPO,brown,Copper,5,1386,13606,31,1.6979571808629972,0.2389933345301639,0.8515845030288227
AD_HIPPO,purple,Copper,4,1000,13606,31,1.8708260460574788,0.28386150100960755,0.8515845030288227
AD_HIPPO,lightcyan,Copper,1,1187,13606,31,0.3482189020871007,0.5171523774187978,0.9438199698930538
AD_HIPPO,magenta,Copper,4,1258,13606,31,1.455551910376372,0.5262394443368967,0.9438199698930538
AD_HIPPO,cyan,Copper,4,1306,13606,31,1.3964375938156814,0.5344073162628634,0.9438199698930538
AD_HIPPO,red,Copper,4,1392,13606,31,1.3007501766102503,0.5524683775562969,0.9438199698930538
AD_HIPPO,salmon,Copper,5,1712,13606,31,1.3369938848289333,0.5832830972913974,0.9438199698930538
AD_HIPPO,grey60,Copper,2,1413,13606,31,0.5945591728941928,0.7660813247546991,0.9438199698930538
AD_HIPPO,lightgreen,Copper,4,1573,13606,31,1.1336000072106498,0.7770986091332752,0.9438199698930538
AD_HIPPO,black,Copper,5,2029,13606,31,1.0975243916151103,0.801026319461196,0.9438199698930538
AD_HIPPO,green,Copper,5,2113,13606,31,1.0461109331171048,0.8077664247712565,0.9438199698930538
AD_HIPPO,blue,Copper,9,3633,13606,31,1.1232840775419424,0.8389510843493811,0.9438199698930538
AD_HIPPO,yellow,Copper,5,2433,13606,31,0.8828967307378199,0.9999999999999997,0.9999999999999998
AD_HIPPO,greenyellow,Copper,6,2747,13606,31,0.9486004218032253,0.9999999999999998,0.9999999999999998
AD_HIPPO,turquoise,Core iron,22,2348,13606,83,1.7360538495973634,0.039686856481616434,0.4001740781968821
AD_HIPPO,yellow,Core iron,22,2433,13606,83,1.662140911815206,0.04446378646632024,0.4001740781968821
AD_HIPPO,black,Core iron,17,2029,13606,83,1.4735836609511368,0.16296782444705768,0.6991385615672936
AD_HIPPO,grey60,Core iron,5,1413,13606,83,0.5515837263490593,0.2754476774708955,0.6991385615672936
AD_HIPPO,green,Core iron,9,2113,13606,83,0.6600937398300133,0.2876108166683716,0.6991385615672936
AD_HIPPO,blue,Core iron,18,3633,13606,83,0.7590181483130125,0.32254253705701796,0.6991385615672936
AD_HIPPO,greenyellow,Core iron,13,2747,13606,83,0.7328906647230351,0.3395654723058492,0.6991385615672936
AD_HIPPO,magenta,Core iron,10,1258,13606,83,1.3473226042599378,0.34293978525695434,0.6991385615672936
AD_HIPPO,cyan,Core iron,5,1306,13606,83,0.6022180106194139,0.3495692807836468,0.6991385615672936
AD_HIPPO,salmon,Core iron,13,1712,13606,83,1.2924291495245226,0.4046974189866874,0.7284553541760372
AD_HIPPO,tan,Core iron,8,1719,13606,83,0.7363953940417751,0.5080480191232316,0.8313513040198336
AD_HIPPO,purple,Core iron,7,1000,13606,83,1.1621999035865622,0.6710378879056711,0.90064657704326
AD_HIPPO,red,Core iron,7,1392,13606,83,0.807243315625506,0.717472995800768,0.90064657704326
AD_HIPPO,lightgreen,Core iron,8,1573,13606,83,0.8150600309459466,0.7305061026016129,0.90064657704326
AD_HIPPO,pink,Core iron,12,1858,13606,83,1.0691232916109148,0.7505388142027167,0.90064657704326
AD_HIPPO,brown,Core iron,9,1386,13606,83,1.0727992639458104,0.8547825997553491,0.9616304247247678
AD_HIPPO,lightcyan,Core iron,7,1187,13606,83,0.9634383222048388,0.9999999999999994,1
AD_HIPPO,midnightblue,Core iron,17,2825,13606,83,0.9828775774601924,1.0000000000000002,1
FTLD1,saddlebrown,Broad iron,24,1652,15242,149,1.5879411943882549,0.04591919865919962,0.9710637301335081
FTLD1,darkgrey,Broad iron,36,2817,15242,149,1.4103936720714823,0.08870644548752359,0.9710637301335081
FTLD1,pink,Broad iron,5,1036,15242,149,0.47359982686855273,0.10162643847414907,0.9710637301335081
FTLD1,lightgreen,Broad iron,11,1684,15242,149,0.6394125276908215,0.1876695620013781,0.9710637301335081
FTLD1,violet,Broad iron,21,1687,15242,149,1.3222191773030527,0.23692684181574702,0.9710637301335081
FTLD1,darkgreen,Broad iron,21,1694,15242,149,1.316001123722357,0.23849263950675356,0.9710637301335081
FTLD1,royalblue,Broad iron,21,1704,15242,149,1.3072078987316618,0.24097553567476837,0.9710637301335081
FTLD1,steelblue,Broad iron,19,1540,15242,149,1.3041137442136608,0.27407413281239945,0.9710637301335081
FTLD1,orange,Broad iron,16,2118,15242,149,0.7435088259845632,0.3398203062415184,0.9710637301335081
FTLD1,white,Broad iron,5,817,15242,149,0.6106777151611346,0.3598134718419582,0.9710637301335081
FTLD1,darkorange,Broad iron,5,846,15242,149,0.5884210402502551,0.3643341040638275,0.9710637301335081
FTLD1,lightcyan,Broad iron,11,1498,15242,149,0.7293713445556578,0.4052325522037086,0.9710637301335081
FTLD1,yellow,Broad iron,13,1078,15242,149,1.259049720679873,0.4200073894852439,0.9710637301335081
FTLD1,tan,Broad iron,20,1776,15242,149,1.177515362526784,0.5199886778635774,0.9710637301335081
FTLD1,green,Broad iron,8,1084,15242,149,0.7391124268632203,0.5208153291898171,0.9710637301335081
FTLD1,skyblue,Broad iron,15,1870,15242,149,0.7988621750265642,0.5293484716722923,0.9710637301335081
FTLD1,blue,Broad iron,25,2291,15242,149,1.1412140498546324,0.5640500503709344,0.9710637301335081
FTLD1,salmon,Broad iron,21,2467,15242,149,0.8482912634672856,0.576034249427017,0.9710637301335081
FTLD1,paleturquoise,Broad iron,17,1526,15242,149,1.159331540837353,0.5819923369862341,0.9710637301335081
FTLD1,red,Broad iron,13,1598,15242,149,0.8146791829476998,0.5904221263866994,0.9710637301335081
FTLD1,brown,Broad iron,16,1890,15242,149,0.8486204077625036,0.6179496464485961,0.9710637301335081
FTLD1,cyan,Broad iron,10,1239,15242,149,0.8115561114143756,0.6509202070793593,0.976380310619039
FTLD1,grey60,Broad iron,13,1236,15242,149,1.0840231535483684,0.7622344486236444,1
FTLD1,darkturquoise,Broad iron,8,941,15242,149,0.8611011022123128,0.8637423965872452,1
FTLD1,purple,Broad iron,10,977,15242,149,1.0509553490279557,0.8658093705392521,1
FTLD1,greenyellow,Broad iron,9,1025,15242,149,0.8907014152101346,0.8698392993700002,1
FTLD1,midnightblue,Broad iron,11,1226,15242,149,0.9104679873121195,0.8801476334889478,1
FTLD1,turquoise,Broad iron,14,1441,15242,149,0.9931432277194341,0.9999999999999996,1
FTLD1,black,Broad iron,20,2095,15242,149,0.9726717552653696,0.9999999999999999,1
FTLD1,darkred,Broad iron,7,787,15242,149,0.9045816807570113,1,1
FTLD1,magenta,Broad iron,15,1562,15242,149,0.9801839148629722,1.0000000000000002,1
FTLD1,darkolivegreen,Broad iron,14,1460,15242,149,0.978731510025781,1.0000000000000004,1
FTLD1,lightyellow,Broad iron,10,1045,15242,149,0.9771673514946716,1.0000000000000007,1
FTLD1,yellow,Copper,6,1078,15242,29,3.4407028898447445,0.014357233394672441,0.4481348377124577
FTLD1,red,Copper,7,1598,15242,29,2.7239866009672893,0.027159687134088346,0.4481348377124577
FTLD1,darkred,Copper,3,787,15242,29,2.1234085423759628,0.18689807094360839,1
FTLD1,white,Copper,3,817,15242,29,2.040929692207047,0.20155912009853547,1
FTLD1,steelblue,Copper,5,1540,15242,29,1.856260374060746,0.20861958637911182,1
FTLD1,salmon,Copper,2,2467,15242,29,0.38309728773403146,0.2139787351870358,1
FTLD1,darkturquoise,Copper,3,941,15242,29,1.7558995269852837,0.4220867393193151,1
FTLD1,green,Copper,3,1084,15242,29,1.5083676174611453,0.4582140016000596,1
FTLD1,magenta,Copper,4,1562,15242,29,1.4022683740385613,0.5330516712009078,1
FTLD1,saddlebrown,Copper,4,1652,15242,29,1.3169605354862355,0.5486768338988685,1
FTLD1,violet,Copper,4,1687,15242,29,1.2862500895572369,0.5555563308061089,1
FTLD1,darkgreen,Copper,4,1694,15242,29,1.280260198215319,0.556980215790488,1
FTLD1,brown,Copper,2,1890,15242,29,0.5228131070856133,0.5716193109740314,1
FTLD1,orange,Copper,5,2118,15242,29,1.2915822791950367,0.588945609324956,1
FTLD1,blue,Copper,3,2291,15242,29,0.6518290780246948,0.6102964748473306,1
FTLD1,darkorange,Copper,2,846,15242,29,1.2610793350011775,0.6745472966173399,1
FTLD1,purple,Copper,2,977,15242,29,1.081674898357383,0.7090988130882498,1
FTLD1,pink,Copper,1,1036,15242,29,0.4892279432265338,0.7193360890803645,1
FTLD1,cyan,Copper,1,1239,15242,29,0.4031725751347054,0.7278845607720688,1
FTLD1,darkolivegreen,Copper,3,1460,15242,29,1.0893427941868654,0.7541581427947911,1
FTLD1,lightcyan,Copper,3,1498,15242,29,1.0587752010772669,0.7597988963521674,1
FTLD1,royalblue,Copper,2,1704,15242,29,0.5880398130325767,0.7657088559885148,1
FTLD1,skyblue,Copper,4,1870,15242,29,1.1444080181878982,0.775354056909387,1
FTLD1,black,Copper,3,2095,15242,29,0.7237051262144003,0.7894852505740598,1
FTLD1,darkgrey,Copper,6,2817,15242,29,1.1509727059164543,0.8099522659412631,1
FTLD1,greenyellow,Copper,2,1025,15242,29,1.0274835059568501,0.9999999999999998,1
FTLD1,lightgreen,Copper,3,1684,15242,29,0.9288408869191794,0.9999999999999998,1
FTLD1,tan,Copper,3,1776,15242,29,0.8746452185250712,0.9999999999999999,1
FTLD1,grey60,Copper,2,1236,15242,29,0.8391244391935415,1,1
FTLD1,lightyellow,Copper,2,1045,15242,29,1.0063562579081597,1,1
FTLD1,paleturquoise,Copper,3,1526,15242,29,1.0371795770806034,1.0000000000000002,1
FTLD1,midnightblue,Copper,2,1226,15242,29,0.8465859133913833,1.0000000000000004,1
FTLD1,turquoise,Copper,2,1441,15242,29,0.7090658882493822,1.0000000000000004,1
FTLD1,saddlebrown,Core iron,19,1652,15242,101,1.9166482087414942,0.015044182724650322,0.4964580299134606
FTLD1,darkgrey,Core iron,27,2817,15242,101,1.6151524556410557,0.038932906609637316,0.596471224976025
FTLD1,lightgreen,Core iron,5,1684,15242,101,0.4176140947220171,0.054224656816002276,0.596471224976025
FTLD1,darkgreen,Core iron,17,1694,15242,101,1.6247687650002067,0.07860293073936482,0.6484741785997598
FTLD1,yellow,Core iron,11,1078,15242,101,1.6120668348895448,0.16725048521465324,0.8484988847155072
FTLD1,paleturquoise,Core iron,14,1526,15242,101,1.4504615571463784,0.1846826225313756,0.8484988847155072
FTLD1,orange,Core iron,9,2118,15242,101,0.6045078296108054,0.19199493136911508,0.8484988847155072
FTLD1,violet,Core iron,15,1687,15242,101,1.405008964845453,0.20569669932497142,0.8484988847155072
FTLD1,steelblue,Core iron,14,1540,15242,101,1.4356800864881194,0.24280752247087606,0.8902942490598789
FTLD1,purple,Core iron,9,977,15242,101,1.4322701144801073,0.3036149365490737,0.9665220238405609
FTLD1,pink,Core iron,4,1036,15242,101,0.5637652121594904,0.32305031962577957,0.9665220238405609
FTLD1,darkorange,Core iron,3,846,15242,101,0.5192120782025161,0.37909954295682624,0.9665220238405609
FTLD1,royalblue,Core iron,14,1704,15242,101,1.280762424059083,0.4259670065413367,0.9665220238405609
FTLD1,black,Core iron,11,2095,15242,101,0.765778190153641,0.47022027968045654,0.9665220238405609
FTLD1,red,Core iron,8,1598,15242,101,0.7331508181129401,0.5137476253804997,0.9665220238405609
FTLD1,brown,Core iron,10,1890,15242,101,0.7751464334574495,0.5447834809415728,0.9665220238405609
FTLD1,green,Core iron,5,1084,15242,101,0.6787655749779,0.5578269723842698,0.9665220238405609
FTLD1,lightcyan,Core iron,8,1498,15242,101,0.7881474884679049,0.6168721121113954,0.9665220238405609
FTLD1,tan,Core iron,13,1776,15242,101,1.120949116241452,0.6420780356325626,0.9665220238405609
FTLD1,darkred,Core iron,6,787,15242,101,1.161250981298597,0.6504559056829444,0.9665220238405609
FTLD1,darkturquoise,Core iron,7,941,15242,101,1.132717664662565,0.6778192014963934,0.9665220238405609
FTLD1,lightyellow,Core iron,8,1045,15242,101,1.1699449796014298,0.6901897680831937,0.9665220238405609
FTLD1,midnightblue,Core iron,9,1226,15242,101,1.1192318462876218,0.7125101890384191,0.9665220238405609
FTLD1,blue,Core iron,16,2291,15242,101,1.0645532462783134,0.7804420577079481,0.9665220238405609
FTLD1,salmon,Core iron,15,2467,15242,101,0.9026394060603757,0.7876953182545879,0.9665220238405609
FTLD1,white,Core iron,4,817,15242,101,0.7267522725674908,0.8225584855641523,0.9665220238405609
FTLD1,cyan,Core iron,7,1239,15242,101,0.8407250559700266,0.8545037477034485,0.9665220238405609
FTLD1,turquoise,Core iron,10,1441,15242,101,1.052838164095431,0.8639730849413689,0.9665220238405609
FTLD1,darkolivegreen,Core iron,10,1460,15242,101,1.0375962398250564,0.8651845951915602,0.9665220238405609
FTLD1,skyblue,Core iron,13,1870,15242,101,1.056773964393791,0.8786563853096007,0.9665220238405609
FTLD1,greenyellow,Core iron,6,1025,15242,101,0.87528814463754,0.9999999999999997,1
FTLD1,grey60,Core iron,8,1236,15242,101,0.9746080919131421,1,1
FTLD1,magenta,Core iron,10,1562,15242,101,0.962176498720977,1.0000000000000004,1
FTLD2,darkmagenta,Broad iron,21,1063,15193,141,2.352737275411066,0.0011986622333839568,0.05873444943581388
FTLD2,white,Broad iron,15,785,15193,141,2.2078572254548097,0.00678982720169967,0.16635076644164193
FTLD2,orangered4,Broad iron,15,968,15193,141,1.7611431297560785,0.05333087046166213,0.6685553728841513
FTLD2,salmon,Broad iron,10,1918,15193,141,0.5258878035979766,0.0545759488068695,0.6685553728841513
FTLD2,lightcyan1,Broad iron,4,911,15193,141,0.45535618805878253,0.15015480826459737,0.9342867599379219
FTLD2,skyblue,Broad iron,13,924,15193,141,1.5764293785310552,0.15214902797616622,0.9342867599379219
FTLD2,red,Broad iron,16,1241,15193,141,1.4447289673207602,0.16395851244098045,0.9342867599379219
FTLD2,plum1,Broad iron,3,740,15193,141,0.42226307780944783,0.16580975590303934,0.9342867599379219
FTLD2,darkslateblue,Broad iron,16,1298,15193,141,1.3748118899253432,0.2253073510465894,0.9342867599379219
FTLD2,paleturquoise,Broad iron,27,2359,15193,141,1.2918412666997472,0.24199647839057759,0.9342867599379219
FTLD2,saddlebrown,Broad iron,10,779,15193,141,1.4177686954729236,0.25223276094607866,0.9342867599379219
FTLD2,sienna3,Broad iron,14,1142,15193,141,1.3607137389576422,0.2608933263657605,0.9342867599379219
FTLD2,turquoise,Broad iron,10,1542,15193,141,0.6736842999486824,0.2633347586429125,0.9342867599379219
FTLD2,darkgreen,Broad iron,11,856,15193,141,1.4225867566880053,0.2669390742679777,0.9342867599379219
FTLD2,green,Broad iron,11,947,15193,141,1.276076966298979,0.38394327464912753,0.9976342350817698
FTLD2,cyan,Broad iron,6,962,15193,141,0.6553200113376875,0.3857899635593863,0.9976342350817698
FTLD2,steelblue,Broad iron,8,653,15193,141,1.3435133990308876,0.39970910051625674,0.9976342350817698
FTLD2,blue,Broad iron,20,2594,15193,141,0.8012857191025254,0.43089362264471015,0.9976342350817698
FTLD2,lightyellow,Broad iron,6,910,15193,141,0.695575766067156,0.4770909703283418,0.9976342350817698
FTLD2,black,Broad iron,12,1066,15193,141,1.23540637471923,0.5048374332194603,0.9976342350817698
