geneSymbol,moduleColor
RSRC1,black
RSU1,black
RTN3,black
RUFY1,black
RUFY2,black
RUNDC3B,black
RWDD1,black
SAFB2,black
SAP18,black
SAP30L,black
SAPS3,black
SASH1,black
SBK1,black
SCAMP3,black
SCARA5,black
SCD5,black
SCFD1,black
SCHIP1,black
SCN2B,black
SCN4B,black
SCOC,black
SCP2,black
SDAD1,black
SDCCAG3,black
SEC14L2,black
SEC22B,black
SEC23A,black
SEC24C,black
SEC24D,black
SEC61A1,black
SEH1L,black
SELK,black
SEMA4F,black
SEPT1,black
SEPT10,black
SEPT11,black
SEPT2,black
SERGEF,black
SERPINB6,black
SESN2,black
SETBP1,black
SETD8,black
SETDB2,black
SF1,black
SF3A3,black
SF3B4,black
SF3B5,black
SFMBT2,black
SFPQ,black
SFRP4,black
SFRS1,black
SFRS12,black
SFRS12IP1,black
SFRS18,black
SFRS2IP,black
SFRS7,black
SFXN4,black
SFXN5,black
SGCE,black
SGK1,black
SGK3,black
SGMS1,black
SGOL1,black
SH2D4A,black
SH2D5,black
SH3BGRL2,black
SH3BP4,black
SH3GLB2,black
SHBG,black
SHC1,black
SHC4,black
SHMT2,black
SHQ1,black
SIGLEC15,black
SIKE1,black
SIM1,black
SIRT7,black
SKP2,black
SLC10A7,black
SLC12A2,black
SLC12A3,black
SLC12A6,black
SLC16A1,black
SLC16A10,black
SLC19A3,black
SLC1A2,black
SLC1A4,black
SLC23A2,black
SLC25A11,black
SLC25A13,black
SLC25A19,black
SLC25A23,black
SLC25A3,black
SLC25A33,black
SLC25A38,black
SLC30A1,black
SLC30A3,black
SLC30A7,black
SLC35B1,black
SLC35E3,black
SLC35F2,black
SLC36A1,black
SLC38A6,black
SLC39A6,black
SLC39A7,black
SLC39A9,black
SLC43A1,black
SLC48A1,black
SLC4A1AP,black
SLC5A1,black
SLC5A9,black
SLC6A5,black
SLC7A6,black
SLC9A3,black
SLFN13,black
SLITRK5,black
SMAD1,black
SMAGP,black
SMARCAD1,black
SMARCD2,black
SMC2,black
SMC4,black
SMC5,black
SMNDC1,black
SMPDL3A,black
SMUG1,black
SNAP29,black
SNAP91,black
SNAPC2,black
SNAPC5,black
SNAR-F,black
SNCA,black
SNCAIP,black
SNF8,black
SNHG4,black
SNHG8,black
SNORD15A,black
SNORD1C,black
SNORD27,black
SNORD45C,black
SNORD54,black
SNORD55,black
